referral_episode_id,event_id,session_type,first_timestamp,last_timestamp,car_numbers,car_count,location,incident_family,incident_lap_explicit,message_lap_min,message_lap_max,process_statuses,terminal_status,message_count,messages_json,episode_review_status,linked_to_primary_adjudication
referral-508fbc6b52e290e8,2024-aze,Race,2024-09-15 05:49:25-07:00,2024-09-15 05:49:25-07:00,,0,Pit Lane,other,,51,51,post_session_investigation,post_session_investigation,1,"[""FIA STEWARDS: INCIDENT INVOLVING MCLAREN WILL BE INVESTIGATED AFTER THE RACE - PIT LANE INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-002a36b475baf1a0,2024-aze,Race,2024-09-15 05:57:51-07:00,2024-09-15 05:57:58-07:00,31,1,,other,,51,51,noted|post_session_investigation,post_session_investigation,2,"[""INCIDENT INVOLVING CAR 31 (OCO) NOTED - VIRTUAL SAFETY CAR INFRINGEMENT"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 31 (OCO) WILL BE INVESTIGATED AFTER THE RACE - VIRTUAL SAFETY CAR INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-e23be9230c6bea6a,2024-aze,Race,2024-09-15 05:59:57-07:00,2024-09-15 06:00:03-07:00,10,1,,other,,51,51,noted|post_session_investigation,post_session_investigation,2,"[""INCIDENT INVOLVING CAR 10 (GAS) NOTED - VIRTUAL SAFETY CAR INFRINGEMENT"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - VIRTUAL SAFETY CAR INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-48639a19013732fd,2024-bel,Race,2024-07-28 06:07:26-07:00,2024-07-28 06:07:26-07:00,23,1,Turn 5,gaining_advantage_off_track,,2,2,noted,noted,1,"[""TURN 5 INCIDENT INVOLVING CAR 23 (ALB) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,False
referral-aae6f2e66b67fecf,2024-bhr,Race,2024-03-02 07:06:43-08:00,2024-03-02 07:06:43-08:00,18|27,2,Turn 1,causing_collision,,2,2,noted,noted,1,"[""TURN 1 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) NOTED - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-b4e9414f4291e8f3,2024-can,Race,2024-06-09 11:06:00-07:00,2024-06-09 11:06:00-07:00,10|11,2,Turn 2,causing_collision,,2,2,noted,noted,1,"[""TURN 2 INCIDENT INVOLVING CARS 10 (GAS) AND 11 (PER) NOTED - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-bc0d0e66c4ead9fd,2024-can,Race,2024-06-09 11:16:38-07:00,2024-06-09 11:21:12-07:00,3,1,,other,,9,12,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 3 (RIC) NOTED - FALSE START"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 3 (RIC) UNDER INVESTIGATION - FALSE START"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 3 (RIC) - FALSE START""]",algorithmic_pending_human_validation,False
referral-f6cb3281ff810803,2024-can,Race,2024-06-09 11:33:35-07:00,2024-06-09 11:33:35-07:00,22|23,2,Turn 13,other,,21,21,noted,noted,1,"[""TURN 13 INCIDENT INVOLVING CARS 22 (TSU) AND 23 (ALB) NOTED""]",algorithmic_pending_human_validation,False
referral-1273a63ba7168ea9,2024-can,Race,2024-06-09 11:36:26-07:00,2024-06-09 11:36:26-07:00,1|63,2,Turn 14,unsafe_rejoin,,23,23,noted,noted,1,"[""TURN 14 INCIDENT INVOLVING CARS 63 (RUS) AND 1 (VER) NOTED - REJOINING UNSAFELY""]",algorithmic_pending_human_validation,False
referral-47cb2724a8d7f90d,2024-can,Race,2024-06-09 11:57:04-07:00,2024-06-09 11:57:04-07:00,3|55|77,3,Turn 10,causing_collision,,35,35,noted,noted,1,"[""TURN 10 INCIDENT INVOLVING CARS 55 (SAI), 77 (BOT) AND 3 (RIC) NOTED - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-7864f15230e8d4e4,2024-can,Race,2024-06-09 12:08:50-07:00,2024-06-09 12:15:27-07:00,4,1,Turn 1,gaining_advantage_off_track,,43,47,noted|investigation|no_further_action,no_further_action,3,"[""TURN 1 INCIDENT INVOLVING CAR 4 (NOR) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 4 (NOR) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 4 (NOR) NO FURTHER ACTION - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,True
referral-2f39843da931fa4b,2024-can,Race,2024-06-09 12:25:38-07:00,2024-06-09 12:34:59-07:00,11,1,,other,,55,59,noted|post_session_investigation,post_session_investigation,2,"[""INCIDENT INVOLVING CAR 11 (PER) NOTED - UNSAFE CONDITION"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 11 (PER) WILL BE INVESTIGATED AFTER THE RACE - UNSAFE CONDITION""]",algorithmic_pending_human_validation,False
referral-da4bb01379c2b141,2024-can,Race,2024-06-09 12:36:13-07:00,2024-06-09 12:36:13-07:00,10|27,2,Turn 12,other,,60,60,noted,noted,1,"[""TURN 12 INCIDENT INVOLVING CARS 10 (GAS) AND 27 (HUL) NOTED""]",algorithmic_pending_human_validation,False
referral-e278573f6461fcf2,2024-can,Race,2024-06-09 12:38:47-07:00,2024-06-09 12:38:47-07:00,20,1,Turn 8,other,,62,62,noted,noted,1,"[""TURN 8 INCIDENT INVOLVING CAR 20 (MAG) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS""]",algorithmic_pending_human_validation,False
referral-c3855a333cd39450,2024-can,Race,2024-06-09 12:41:13-07:00,2024-06-09 12:47:25-07:00,63|81,2,Turn 13,causing_collision,,64,69,noted|investigation|post_session_investigation,post_session_investigation,3,"[""TURN 13 INCIDENT INVOLVING CARS 63 (RUS) AND 81 (PIA) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 63 (RUS) AND 81 (PIA) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 13 INCIDENT INVOLVING CARS 63 (RUS) AND 81 (PIA) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-84f9ec5b298f75e9,2024-chn,Race,2024-04-21 00:08:10-07:00,2024-04-21 00:18:57-07:00,18|27,2,Turn 6,forcing_off_track,,3,10,noted|investigation|no_further_action,no_further_action,3,"[""TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 18 (STR) AND 27 (HUL) NO FURTHER ACTION - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,True
referral-9fb8a3415b809e45,2024-chn,Race,2024-04-21 00:11:59-07:00,2024-04-21 00:19:07-07:00,10|23,2,Turn 14,forcing_off_track,,5,10,noted|investigation|no_further_action,no_further_action,3,"[""TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 10 (GAS) NO FURTHER ACTION - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,True
referral-4554cbae9783291f,2024-chn,Race,2024-04-21 00:30:06-07:00,2024-04-21 00:30:19-07:00,10,1,,other,,16,16,noted|post_session_investigation,post_session_investigation,2,"[""INCIDENT INVOLVING CAR 10 (GAS) NOTED - UNSAFE CONDITION"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - UNSAFE CONDITION""]",algorithmic_pending_human_validation,False
referral-b2a3d5ca96c0e4bd,2024-chn,Race,2024-04-21 00:47:18-07:00,2024-04-21 00:47:18-07:00,2|27,2,,other,,25,25,noted,noted,1,"[""INCIDENT INVOLVING CARS 2 (SAR) AND 27 (HUL) NOTED - SAFETY CAR INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-9c8afbecf39abe74,2024-chn,Race,2024-04-21 00:54:07-07:00,2024-04-21 01:06:28-07:00,3|18,2,Turn 14,causing_collision,,28,34,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 14 INCIDENT INVOLVING CARS 18 (STR) AND 3 (RIC) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 18 (STR) AND 3 (RIC) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 18 (STR) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-bc57992bc49b2fc1,2024-chn,Race,2024-04-21 00:58:38-07:00,2024-04-21 01:06:53-07:00,20|22,2,Turn 6,causing_collision,,30,34,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 6 INCIDENT INVOLVING CARS 20 (MAG) AND 22 (TSU) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 6 INCIDENT INVOLVING CARS 20 (MAG) AND 22 (TSU) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 20 (MAG) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-e666b5005f6537c2,2024-chn,Race,2024-04-21 01:03:58-07:00,2024-04-21 01:03:58-07:00,2|27,2,,other,,32,32,investigation,investigation,1,"[""FIA STEWARDS: INCIDENT INVOLVING CARS 2 (SAR) AND 27 (HUL) UNDER INVESTIGATION - SAFETY CAR INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-6a7d89d53c3d1085,2024-chn,Race,2024-04-21 01:05:50-07:00,2024-04-21 01:05:50-07:00,2,1,,other,,33,33,sanction_announced,sanction_announced,1,"[""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 2 (SAR) - SAFETY CAR INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-a8914d06b76f6329,2024-chn,Race,2024-04-21 01:19:36-07:00,2024-04-21 01:19:42-07:00,3|27,2,,other,,41,42,noted|post_session_investigation,post_session_investigation,2,"[""INCIDENT INVOLVING CARS 27 (HUL) AND 3 (RIC) NOTED - SAFETY CAR INFRINGEMENT"", ""FIA STEWARDS: INCIDENT INVOLVING CARS 27 (HUL) AND 3 (RIC) WILL BE INVESTIGATED AFTER THE RACE - SAFETY CAR INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-07bed04429f69402,2024-chn,Race,2024-04-21 01:35:30-07:00,2024-04-21 01:35:30-07:00,2|10,2,Turn 6,forcing_off_track,,51,51,noted,noted,1,"[""TURN 6 INCIDENT INVOLVING CARS 2 (SAR) AND 10 (GAS) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,False
referral-8a1b161dfc72a8f2,2024-chn,Sprint,2024-04-19 20:07:12-07:00,2024-04-19 20:07:12-07:00,18|27,2,Turn 9,forcing_off_track,,2,2,noted,noted,1,"[""TURN 9 INCIDENT INVOLVING CARS 27 (HUL) AND 18 (STR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,False
referral-7e306604f9f05fda,2024-chn,Sprint,2024-04-19 20:09:56-07:00,2024-04-19 20:09:56-07:00,24|77,2,Turn 6,gaining_advantage_off_track,,4,4,noted,noted,1,"[""TURN 6 INCIDENT INVOLVING CARS 24 (ZHO) AND 77 (BOT) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,False
referral-c4d62265d08c758d,2024-chn,Sprint,2024-04-19 20:32:44-07:00,2024-04-19 20:32:44-07:00,14|55,2,Turn 7,other,,17,17,noted,noted,1,"[""TURN 7 INCIDENT INVOLVING CARS 14 (ALO) AND 55 (SAI) NOTED""]",algorithmic_pending_human_validation,True
referral-e631c14a962dfa64,2024-chn,Sprint,2024-04-19 20:34:43-07:00,2024-04-19 20:34:43-07:00,16|55,2,Turn 14,other,,19,19,noted,noted,1,"[""TURN 14 INCIDENT INVOLVING CARS 55 (SAI) AND 16 (LEC) NOTED""]",algorithmic_pending_human_validation,False
referral-dfc86a1e5dcf7e08,2024-emi,Race,2024-05-19 06:19:56-07:00,2024-05-19 06:32:49-07:00,23,1,,other,,13,22,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 23 (ALB) NOTED - UNSAFE CONDITION"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) UNDER INVESTIGATION - UNSAFE CONDITION"", ""FIA STEWARDS: 10 SECOND STOP/GO PENALTY FOR CAR 23 (ALB) - UNSAFE CONDITION""]",algorithmic_pending_human_validation,False
referral-943351b8c8c785af,2024-emi,Race,2024-05-19 07:19:17-07:00,2024-05-19 07:19:17-07:00,24|31,2,Turn 9,forcing_off_track,,56,56,noted,noted,1,"[""TURN 9 INCIDENT INVOLVING CARS 24 (ZHO) AND 31 (OCO) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,False
referral-4a77387cf15ba6fe,2024-esp,Race,2024-06-23 06:07:06-07:00,2024-06-23 06:07:06-07:00,1|4,2,Turn 1,forcing_off_track,,3,3,noted,noted,1,"[""TURN 1 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,False
referral-f11d62913f65fc02,2024-esp,Race,2024-06-23 06:09:20-07:00,2024-06-23 06:09:20-07:00,55,1,Turn 1,gaining_advantage_off_track,,5,5,noted,noted,1,"[""TURN 1 INCIDENT INVOLVING CAR 55 (SAI) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,False
referral-8b5a53e5a6a03353,2024-esp,Race,2024-06-23 06:18:04-07:00,2024-06-23 06:18:04-07:00,27,1,Turn 5,gaining_advantage_off_track,,11,11,noted,noted,1,"[""TURN 5 INCIDENT INVOLVING CAR 27 (HUL) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,False
referral-f93bf113de1227f8,2024-esp,Race,2024-06-23 06:19:22-07:00,2024-06-23 06:22:43-07:00,20,1,,other,,12,15,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 20 (MAG) NOTED - FALSE START"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 20 (MAG) UNDER INVESTIGATION - FALSE START"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 20 (MAG) - FALSE START""]",algorithmic_pending_human_validation,False
referral-96626fe15130a298,2024-esp,Race,2024-06-23 06:23:09-07:00,2024-06-23 06:23:09-07:00,20|22,2,Turn 1,forcing_off_track,,15,15,noted,noted,1,"[""TURN 1 INCIDENT INVOLVING CARS 20 (MAG) AND 22 (TSU) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,False
referral-ccf524abe2edc436,2024-esp,Race,2024-06-23 06:30:04-07:00,2024-06-23 06:30:04-07:00,44|55,2,Turn 1,other,,20,20,noted,noted,1,"[""TURN 1 INCIDENT INVOLVING CARS 44 (HAM) AND 55 (SAI) NOTED""]",algorithmic_pending_human_validation,False
referral-c00520233bcfea91,2024-esp,Race,2024-06-23 07:04:46-07:00,2024-06-23 07:06:22-07:00,27,1,Pit Lane,other,,46,47,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 27 (HUL) NOTED - SPEEDING IN THE PIT LANE"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 27 (HUL) - SPEEDING IN THE PIT LANE""]",algorithmic_pending_human_validation,False
referral-b636f6627c260e33,2024-esp,Race,2024-06-23 07:08:42-07:00,2024-06-23 07:10:01-07:00,22,1,Pit Lane,other,,49,50,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 22 (TSU) NOTED - SPEEDING IN THE PIT LANE"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 22 (TSU) - SPEEDING IN THE PIT LANE""]",algorithmic_pending_human_validation,False
referral-145d77d048d4f288,2024-gbr,Race,2024-07-07 07:06:28-07:00,2024-07-07 07:06:28-07:00,27,1,Turn 3,gaining_advantage_off_track,,3,3,noted,noted,1,"[""TURN 3 INCIDENT INVOLVING CAR 27 (HUL) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,False
referral-9b218b7f34a6ae09,2024-hun,Race,2024-07-21 06:05:08-07:00,2024-07-21 06:07:48-07:00,1,1,Turn 1,gaining_advantage_off_track,,2,4,noted|investigation|no_further_action,no_further_action,3,"[""TURN 1 INCIDENT INVOLVING CAR 1 (VER) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 1 (VER) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CAR 1 (VER) NO FURTHER ACTION - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,True
referral-274dc2c54c49c08f,2024-hun,Race,2024-07-21 07:31:09-07:00,2024-07-21 07:35:30-07:00,1|44,2,Turn 1,causing_collision,,63,67,noted|post_session_investigation,post_session_investigation,2,"[""TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-c1a00ac8e5ee7c9c,2024-ita,Race,2024-09-01 06:07:52-07:00,2024-09-01 06:13:02-07:00,3|27,2,Turn 8,causing_collision,,3,7,noted|investigation,investigation,2,"[""TURN 8 INCIDENT INVOLVING CARS 3 (RIC) AND 27 (HUL) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 3 (RIC) AND 27 (HUL) UNDER INVESTIGATION - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-18b28ee33d7d4967,2024-ita,Race,2024-09-01 06:11:21-07:00,2024-09-01 06:15:36-07:00,22|27,2,Turn 1,causing_collision,,6,9,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 1 INCIDENT INVOLVING CARS 27 (HUL) AND 22 (TSU) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 27 (HUL) AND 22 (TSU) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 27 (HUL) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-1c4dbebdecd5768e,2024-ita,Race,2024-09-01 06:15:00-07:00,2024-09-01 06:28:31-07:00,3,1,Pit Lane,forcing_off_track,,9,18,sanction_announced|investigation,sanction_announced,4,"[""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 3 (RIC) - FORCING ANOTHER CAR OFF THE TRACK"", ""PIT LANE INCIDENT INVOLVING CAR 3 (RIC) NOTED - FAILING TO SERVE TIME PENALTY CORRECTLY"", ""FIA STEWARDS: PIT LANE INCIDENT INVOLVING CAR 3 (RIC) UNDER INVESTIGATION - FAILING TO SERVE TIME PENALTY CORRECTLY"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 3 (RIC) - FAILING TO SERVE TIME PENALTY CORRECTLY""]",algorithmic_pending_human_validation,False
referral-4a82c37c938fc223,2024-ita,Race,2024-09-01 06:30:30-07:00,2024-09-01 06:38:15-07:00,10|20,2,Turn 4,causing_collision,,19,25,noted|investigation|sanction_announced,sanction_announced,3,"[""TURN 4 INCIDENT INVOLVING CARS 20 (MAG) AND 10 (GAS) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 20 (MAG) AND 10 (GAS) UNDER INVESTIGATION - CAUSING A COLLISION"", ""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 20 (MAG) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-c7bba055f7371459,2024-jpn,Race,2024-04-06 22:15:12-07:00,2024-04-06 22:21:44-07:00,3|23,2,Turn 2,causing_collision,,2,2,noted|post_session_investigation,post_session_investigation,2,"[""TURN 2 INCIDENT INVOLVING CARS 3 (RIC) AND 23 (ALB) NOTED - CAUSING A COLLISION"", ""FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 3 (RIC) AND 23 (ALB) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-cf782cdddae96481,2024-jpn,Race,2024-04-06 23:11:04-07:00,2024-04-06 23:27:38-07:00,18,1,Pit Lane,other,,24,34,noted|investigation|no_further_action,no_further_action,3,"[""INCIDENT INVOLVING CAR 18 (STR) NOTED - PIT LANE INFRINGEMENT"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 18 (STR) UNDER INVESTIGATION - PIT LANE INFRINGEMENT"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 18 (STR) NO FURTHER ACTION - PIT LANE INFRINGEMENT""]",algorithmic_pending_human_validation,False
referral-188bcc9384c01b2c,2024-jpn,Race,2024-04-06 23:53:10-07:00,2024-04-07 00:00:54-07:00,63|81,2,Turn 17,forcing_off_track,,50,53,noted|post_session_investigation,post_session_investigation,2,"[""TURN 17 INCIDENT INVOLVING CARS 81 (PIA) AND 63 (RUS) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK"", ""FIA STEWARDS: TURN 17 INCIDENT INVOLVING CARS 81 (PIA) AND 63 (RUS) WILL BE INVESTIGATED AFTER THE RACE - FORCING ANOTHER DRIVER OFF THE TRACK""]",algorithmic_pending_human_validation,True
referral-2ae1b75b942c1e7b,2024-lvs,Race,2024-11-23 22:07:21-08:00,2024-11-23 22:07:21-08:00,24|30,2,Turn 8,gaining_advantage_off_track,,3,3,noted,noted,1,"[""TURN 8 INCIDENT INVOLVING CARS 24 (ZHO) AND 30 (LAW) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE""]",algorithmic_pending_human_validation,False
referral-fc6fc09b688da1a3,2024-lvs,Race,2024-11-23 22:08:31-08:00,2024-11-23 22:08:31-08:00,20|30,2,Turn 14,other,,3,3,noted,noted,1,"[""TURN 14 INCIDENT INVOLVING CARS 30 (LAW) AND 20 (MAG) NOTED""]",algorithmic_pending_human_validation,False
referral-259c25b0497ad833,2024-lvs,Race,2024-11-23 22:11:03-08:00,2024-11-23 22:19:12-08:00,81,1,,other,,5,10,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 81 (PIA) NOTED - FALSE START"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 81 (PIA) UNDER INVESTIGATION - FALSE START"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 81 (PIA) - FALSE START""]",algorithmic_pending_human_validation,False
referral-ab41a608706faa03,2024-lvs,Race,2024-11-23 22:52:37-08:00,2024-11-23 22:52:37-08:00,30|31,2,Turn 3,causing_collision,,30,30,noted,noted,1,"[""TURN 3 INCIDENT INVOLVING CARS 30 (LAW) AND 31 (OCO) NOTED - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-399ca20b83e2295b,2024-mco,Race,2024-05-26 06:14:27-07:00,2024-05-26 06:14:27-07:00,,0,Turn 1,other,1.0,1,1,noted,noted,1,"[""LAP 1 TURN 1 INCIDENT NOTED""]",algorithmic_pending_human_validation,False
referral-ae95438d4761d706,2024-mco,Race,2024-05-26 06:14:59-07:00,2024-05-26 06:14:59-07:00,10|31,2,Turn 8,causing_collision,,1,1,noted,noted,1,"[""TURN 8 INCIDENT INVOLVING CARS 10 (GAS) AND 31 (OCO) NOTED - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-611f4fb749525b00,2024-mco,Race,2024-05-26 06:34:56-07:00,2024-05-26 06:34:56-07:00,10|31,2,Turn 8,causing_collision,,1,1,investigation,investigation,1,"[""FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 10 (GAS) AND 31 (OCO) UNDER INVESTIGATION - CAUSING A COLLISION""]",algorithmic_pending_human_validation,True
referral-dd514c279973759c,2024-mco,Race,2024-05-26 06:51:43-07:00,2024-05-26 06:51:43-07:00,55|81,2,,causing_collision,1.0,6,6,noted,noted,1,"[""LAP 1 INCIDENT INVOLVING CARS 55 (SAI) AND 81 (PIA) NOTED - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-61a82e2e126027b8,2024-mco,Race,2024-05-26 06:54:15-07:00,2024-05-26 06:54:15-07:00,31,1,,causing_collision,,8,8,sanction_announced,sanction_announced,1,"[""FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 31 (OCO) - CAUSING A COLLISION""]",algorithmic_pending_human_validation,False
referral-49fe74cec417de51,2024-mex,Race,2024-10-27 13:07:06-07:00,2024-10-27 13:13:44-07:00,11,1,,other,,2,5,noted|investigation|sanction_announced,sanction_announced,3,"[""INCIDENT INVOLVING CAR 11 (PER) NOTED - FALSE START"", ""FIA STEWARDS: INCIDENT INVOLVING CAR 11 (PER) UNDER INVESTIGATION - FALSE START"", ""FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 11 (PER) - FALSE START""]",algorithmic_pending_human_validation,False
referral-26462e638597c9a0,2024-mex,Race,2024-10-27 13:08:43-07:00,2024-10-27 13:08:43-07:00,,0,Turn 1,other,1.0,3,3,noted,noted,1,"[""LAP 1 TURN 1 INCIDENT NOTED""]",algorithmic_pending_human_validation,False
referral-511d22c8ead9f51f,2024-mex,Race,2024-10-27 13:22:23-07:00,2024-10-27 13:24:01-07:00,1|4,2,Turn 8,other,,11,12,noted|investigation,investigation,2,"[""TURN 8 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) NOTED"", ""FIA STEWARDS: TURN 8 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) UNDER INVESTIGATION""]",algorithmic_pending_human_validation,False
