source_message_index,event_id,session_type,message_timestamp,message_lap,message,process_status,car_numbers,car_count,location,incident_lap_explicit,incident_family
14638,2025-gbr,Race,2025-07-06 08:33:41-07:00,48.0,FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 81 (PIA) - SAFETY CAR INFRINGEMENT,sanction_announced,81,1,,,other
14664,2025-hun,Race,2025-08-03 06:08:27-07:00,4.0,INCIDENT INVOLVING CAR 5 (BOR) NOTED - FALSE START - MOVING BEFORE SIGNAL,noted,5,1,,,other
14666,2025-hun,Race,2025-08-03 06:10:20-07:00,6.0,INCIDENT INVOLVING CAR 27 (HUL) NOTED - FALSE START - MOVING BEFORE SIGNAL,noted,27,1,,,other
14668,2025-hun,Race,2025-08-03 06:13:05-07:00,8.0,FIA STEWARDS: INCIDENT INVOLVING CAR 27 (HUL) UNDER INVESTIGATION - FALSE START - MOVING BEFORE SIGNAL,investigation,27,1,,,other
14669,2025-hun,Race,2025-08-03 06:15:06-07:00,9.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 27 (HUL) - FALSE START - MOVING BEFORE SIGNAL,sanction_announced,27,1,,,other
14676,2025-hun,Race,2025-08-03 06:46:13-07:00,32.0,TURN 4 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) NOTED,noted,1|44,2,Turn 4,,other
14679,2025-hun,Race,2025-08-03 06:51:24-07:00,36.0,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) UNDER INVESTIGATION,investigation,1|44,2,Turn 4,,other
14683,2025-hun,Race,2025-08-03 06:59:18-07:00,41.0,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) WILL BE INVESTIGATED AFTER THE RACE,post_session_investigation,1|44,2,Turn 4,,other
14686,2025-hun,Race,2025-08-03 07:02:27-07:00,44.0,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 27 (HUL) - FALSE START - MOVING BEFORE SIGNAL,sanction_announced,27,1,,,other
14699,2025-hun,Race,2025-08-03 07:13:21-07:00,52.0,TURN 1 INCIDENT INVOLVING CARS 27 (HUL) AND 22 (TSU) NOTED,noted,22|27,2,Turn 1,,other
14709,2025-hun,Race,2025-08-03 07:20:37-07:00,57.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 27 (HUL) AND 22 (TSU) UNDER INVESTIGATION,investigation,22|27,2,Turn 1,,other
14712,2025-hun,Race,2025-08-03 07:21:43-07:00,58.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 27 (HUL) AND 22 (TSU) NO FURTHER ACTION,no_further_action,22|27,2,Turn 1,,other
14722,2025-hun,Race,2025-08-03 07:28:24-07:00,63.0,TURN 1 INCIDENT INVOLVING CARS 16 (LEC) AND 63 (RUS) NOTED,noted,16|63,2,Turn 1,,other
14723,2025-hun,Race,2025-08-03 07:29:35-07:00,64.0,TURN 2 INCIDENT INVOLVING CARS 10 (GAS) AND 55 (SAI) NOTED - CAUSING A COLLISION,noted,10|55,2,Turn 2,,causing_collision
14725,2025-hun,Race,2025-08-03 07:30:14-07:00,64.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 16 (LEC) AND 63 (RUS) UNDER INVESTIGATION,investigation,16|63,2,Turn 1,,other
14730,2025-hun,Race,2025-08-03 07:32:16-07:00,66.0,FIA STEWARDS: TURN 2 INCIDENT INVOLVING CARS 10 (GAS) AND 55 (SAI) UNDER INVESTIGATION - CAUSING A COLLISION,investigation,10|55,2,Turn 2,,causing_collision
14732,2025-hun,Race,2025-08-03 07:34:14-07:00,67.0,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 10 (GAS) - CAUSING A COLLISION,sanction_announced,10,1,,,causing_collision
14737,2025-hun,Race,2025-08-03 07:37:01-07:00,69.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 16 (LEC) - DRIVING ERRATICALLY,sanction_announced,16,1,,,other
14741,2025-ita,Race,2025-09-07 05:27:55-07:00,1.0,PIT EXIT INCIDENT INVOLVING CAR 14 (ALO) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT,noted,14,1,Pit Lane,,other
14742,2025-ita,Race,2025-09-07 05:28:15-07:00,1.0,PIT EXIT INCIDENT INVOLVING CAR 18 (STR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT,noted,18,1,Pit Lane,,other
14745,2025-ita,Race,2025-09-07 05:31:59-07:00,1.0,FIA STEWARDS: PIT EXIT INCIDENT INVOLVING CAR 14 (ALO) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT,post_session_investigation,14,1,Pit Lane,,other
14746,2025-ita,Race,2025-09-07 05:32:06-07:00,1.0,FIA STEWARDS: PIT EXIT INCIDENT INVOLVING CAR 18 (STR) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – PRACTICE START INFRINGEMENT,post_session_investigation,18,1,Pit Lane,,other
14761,2025-ita,Race,2025-09-07 06:04:53-07:00,1.0,TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) NOTED,noted,1|4,2,Turn 1,,other
14764,2025-ita,Race,2025-09-07 06:08:21-07:00,4.0,TURN 1 INCIDENT INVOLVING CARS 22 (TSU) AND 44 (HAM) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,22|44,2,Turn 1,,gaining_advantage_off_track
14766,2025-ita,Race,2025-09-07 06:11:41-07:00,6.0,TURN 4 INCIDENT INVOLVING CARS 31 (OCO) AND 18 (STR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,noted,18|31,2,Turn 4,,forcing_off_track
14769,2025-ita,Race,2025-09-07 06:13:58-07:00,8.0,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CARS 31 (OCO) AND 18 (STR) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,investigation,18|31,2,Turn 4,,forcing_off_track
14770,2025-ita,Race,2025-09-07 06:15:35-07:00,9.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 31 (OCO) - FORCING ANOTHER DRIVER OFF THE TRACK,sanction_announced,31,1,,,forcing_off_track
14775,2025-ita,Race,2025-09-07 06:27:51-07:00,18.0,TURN 4 INCIDENT INVOLVING CAR 55 (SAI) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,noted,55,1,Turn 4,,other
14780,2025-ita,Race,2025-09-07 06:39:15-07:00,26.0,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CAR 55 (SAI) UNDER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,investigation,55,1,Turn 4,,other
14781,2025-ita,Race,2025-09-07 06:42:13-07:00,28.0,FIA STEWARDS: REPRIMAND (DRIVING) FOR CAR 55 (SAI) - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,sanction_announced,55,1,,,other
14795,2025-ita,Race,2025-09-07 07:00:33-07:00,42.0,TURN 5 INCIDENT INVOLVING CARS 55 (SAI) AND 87 (BEA) NOTED,noted,55|87,2,Turn 5,,other
14796,2025-ita,Race,2025-09-07 07:01:49-07:00,42.0,FIA STEWARDS: TURN 5 INCIDENT INVOLVING CARS 87 (BEA) AND 55 (SAI) UNDER INVESTIGATION - CAUSING A COLLISION,investigation,55|87,2,Turn 5,,causing_collision
14799,2025-ita,Race,2025-09-07 07:06:00-07:00,46.0,TURN 3 INCIDENT INVOLVING CARS 12 (ANT) AND 23 (ALB) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,noted,12|23,2,Turn 3,,forcing_off_track
14800,2025-ita,Race,2025-09-07 07:07:12-07:00,46.0,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 87 (BEA) - CAUSING A COLLISION,sanction_announced,87,1,,,causing_collision
14801,2025-ita,Race,2025-09-07 07:07:27-07:00,47.0,FIA STEWARDS: TURN 3 INCIDENT INVOLVING CARS 12 (ANT) AND 23 (ALB) UNDER INVESTIGATION - FORCING ANOTHER DRIVER OFF THE TRACK,investigation,12|23,2,Turn 3,,forcing_off_track
14805,2025-ita,Race,2025-09-07 07:16:12-07:00,53.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 12 (ANT) - DRIVING ERRATICALLY,sanction_announced,12,1,,,other
14809,2025-ita,Race,2025-09-07 07:18:26-07:00,53.0,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 31 (OCO) - FORCING ANOTHER DRIVER OFF THE TRACK,sanction_announced,31,1,,,forcing_off_track
14819,2025-jpn,Race,2025-04-05 22:31:49-07:00,18.0,TURN 17 INCIDENT INVOLVING CARS 55 (SAI) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,55,1,Turn 17,,gaining_advantage_off_track
14821,2025-jpn,Race,2025-04-05 22:42:02-07:00,25.0,PIT EXIT INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) NOTED,noted,1|4,2,Pit Lane,,other
14824,2025-jpn,Race,2025-04-05 22:45:28-07:00,27.0,TURN 17 INCIDENT INVOLVING CAR 55 (SAI) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,55,1,Turn 17,,gaining_advantage_off_track
14836,2025-lvs,Race,2025-11-22 19:31:42-08:00,1.0,FIA STEWARDS: INCIDENT INVOLVING CAR 4 (NOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,noted,4,1,,,other
14839,2025-lvs,Race,2025-11-22 19:33:28-08:00,1.0,FIA STEWARDS: INCIDENT INVOLVING CAR 4 (NOR) WILL BE INVESTIGATED AFTER THE RACE - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,post_session_investigation,4,1,,,other
14843,2025-lvs,Race,2025-11-22 19:50:44-08:00,1.0,FIA STEWARDS: INCIDENT INVOLVING CAR 4 (NOR) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME,no_further_action,4,1,,,other
14860,2025-lvs,Race,2025-11-22 20:09:21-08:00,3.0,TURN 1 INCIDENT INVOLVING CARS 81 (PIA) AND 30 (LAW) NOTED - CAUSING A COLLISION,noted,30|81,2,Turn 1,,causing_collision
14861,2025-lvs,Race,2025-11-22 20:09:36-08:00,3.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 81 (PIA) AND 30 (LAW) UNDER INVESTIGATION - CAUSING A COLLISION,investigation,30|81,2,Turn 1,,causing_collision
14867,2025-lvs,Race,2025-11-22 20:10:27-08:00,4.0,"TURN 1 INCIDENT INVOLVING CARS 5 (BOR), 43 (COL) AND 18 (STR) NOTED - CAUSING A COLLISION",noted,5|18|43,3,Turn 1,,causing_collision
14868,2025-lvs,Race,2025-11-22 20:11:51-08:00,5.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 5 (BOR) AND 18 (STR) UNDER INVESTIGATION - CAUSING A COLLISION,investigation,5|18,2,Turn 1,,causing_collision
14869,2025-lvs,Race,2025-11-22 20:15:58-08:00,7.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 81 (PIA) AND 30 (LAW) NO FURTHER ACTION - CAUSING A COLLISION,no_further_action,30|81,2,Turn 1,,causing_collision
14870,2025-lvs,Race,2025-11-22 20:18:11-08:00,9.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 5 (BOR) AND 18 (STR) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,post_session_investigation,5|18,2,Turn 1,,causing_collision
14871,2025-lvs,Race,2025-11-22 20:19:02-08:00,9.0,INCIDENT INVOLVING CAR 12 (ANT) NOTED - FALSE START - MOVING BEFORE SIGNAL,noted,12,1,,,other
14872,2025-lvs,Race,2025-11-22 20:20:33-08:00,10.0,INCIDENT INVOLVING CAR 23 (ALB) NOTED - STARTING PROCEDURE INFRINGEMENT,noted,23,1,,,other
14873,2025-lvs,Race,2025-11-22 20:22:21-08:00,11.0,FIA STEWARDS: INCIDENT INVOLVING CAR 12 (ANT) UNDER INVESTIGATION - FALSE START - MOVING BEFORE SIGNAL,investigation,12,1,,,other
14875,2025-lvs,Race,2025-11-22 20:28:12-08:00,15.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 12 (ANT) - FALSE START - MOVING BEFORE SIGNAL,sanction_announced,12,1,,,other
14876,2025-lvs,Race,2025-11-22 20:29:05-08:00,15.0,TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 44 (HAM) NOTED - CAUSING A COLLISION,noted,23|44,2,Turn 14,,causing_collision
14882,2025-lvs,Race,2025-11-22 20:30:49-08:00,16.0,FIA STEWARDS: TURN 14 INCIDENT INVOLVING CARS 23 (ALB) AND 44 (HAM) UNDER INVESTIGATION - CAUSING A COLLISION,investigation,23|44,2,Turn 14,,causing_collision
14885,2025-lvs,Race,2025-11-22 20:34:45-08:00,19.0,FIA STEWARDS: INCIDENT INVOLVING CAR 23 (ALB) UNDER INVESTIGATION - STARTING PROCEDURE INFRINGEMENT,investigation,23,1,,,other
14886,2025-lvs,Race,2025-11-22 20:36:49-08:00,20.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 23 (ALB) - CAUSING A COLLISION,sanction_announced,23,1,,,causing_collision
14887,2025-lvs,Race,2025-11-22 20:38:01-08:00,21.0,FIA STEWARDS: REPRIMAND (DRIVING) FOR CAR 23 (ALB) - STARTING PROCEDURE INFRINGEMENT,sanction_announced,23,1,,,other
14890,2025-lvs,Race,2025-11-22 21:04:26-08:00,37.0,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 23 (ALB) - CAUSING A COLLISION,sanction_announced,23,1,,,causing_collision
14899,2025-mco,Race,2025-05-25 05:37:42-07:00,1.0,INCIDENT INVOLVING CAR 87 (BEA) NOTED - UNSAFE CONDITION,noted,87,1,,,other
14900,2025-mco,Race,2025-05-25 05:39:28-07:00,1.0,FIA STEWARDS: INCIDENT INVOLVING CAR 87 (BEA) WILL BE INVESTIGATED AFTER THE RACE - UNSAFE CONDITION,post_session_investigation,87,1,,,other
14912,2025-mco,Race,2025-05-25 06:10:35-07:00,5.0,TURN 8 INCIDENT INVOLVING CARS 12 (ANT) AND 5 (BOR) NOTED,noted,5|12,2,Turn 8,,other
14922,2025-mco,Race,2025-05-25 06:20:17-07:00,12.0,TURN 10 INCIDENT INVOLVING CARS 22 (TSU) AND 10 (GAS) NOTED - CAUSING A COLLISION,noted,10|22,2,Turn 10,,causing_collision
14923,2025-mco,Race,2025-05-25 06:21:20-07:00,13.0,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CARS 22 (TSU) AND 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,post_session_investigation,10|22,2,Turn 10,,causing_collision
15009,2025-mco,Race,2025-05-25 07:08:23-07:00,50.0,TURN 10 INCIDENT INVOLVING CAR 63 (RUS) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,63,1,Turn 10,,gaining_advantage_off_track
15012,2025-mco,Race,2025-05-25 07:09:00-07:00,51.0,FIA STEWARDS: TURN 10 INCIDENT INVOLVING CAR 63 (RUS) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,investigation,63,1,Turn 10,,gaining_advantage_off_track
15019,2025-mco,Race,2025-05-25 07:11:10-07:00,53.0,FIA STEWARDS: DRIVE THROUGH PENALTY FOR CAR 63 (RUS) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,sanction_announced,63,1,,,gaining_advantage_off_track
15087,2025-mco,Race,2025-05-25 07:44:02-07:00,78.0,TURN 10 INCIDENT INVOLVING CARS 27 (HUL) AND 18 (STR) NOTED - FORCING ANOTHER DRIVER OFF THE TRACK,noted,18|27,2,Turn 10,,forcing_off_track
15089,2025-mco,Race,2025-05-25 07:45:40-07:00,78.0,FIA STEWARDS: PENALTY SERVED - DRIVE THROUGH PENALTY FOR CAR 63 (RUS) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,sanction_announced,63,1,,,gaining_advantage_off_track
15097,2025-mex,Race,2025-10-26 13:05:45-07:00,2.0,LAP 1 TURN 1 INCIDENT NOTED,noted,,0,Turn 1,1.0,other
15109,2025-mex,Race,2025-10-26 13:13:20-07:00,8.0,LAP 1 TURN 2 INCIDENT INVOLVING CARS 55 (SAI) AND 14 (ALO) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,14|55,2,Turn 2,1.0,gaining_advantage_off_track
15110,2025-mex,Race,2025-10-26 13:13:39-07:00,8.0,TURN 4 INCIDENT INVOLVING CAR 44 (HAM) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,noted,44,1,Turn 4,,other
15111,2025-mex,Race,2025-10-26 13:14:21-07:00,9.0,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CAR 44 (HAM) UNDER INVESTIGATION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,investigation,44,1,Turn 4,,other
15113,2025-mex,Race,2025-10-26 13:15:38-07:00,9.0,TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) NOTED - CAUSING A COLLISION,noted,1|44,2,Turn 1,,causing_collision
15119,2025-mex,Race,2025-10-26 13:23:08-07:00,15.0,TURN 4 INCIDENT INVOLVING CAR 44 (HAM) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,44,1,Turn 4,,gaining_advantage_off_track
15120,2025-mex,Race,2025-10-26 13:23:17-07:00,15.0,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CAR 44 (HAM) NO FURTHER ACTION - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS – ESCAPE ROAD INSTRUCTIONS,no_further_action,44,1,Turn 4,,other
15121,2025-mex,Race,2025-10-26 13:23:21-07:00,15.0,FIA STEWARDS: TURN 4 INCIDENT INVOLVING CAR 44 (HAM) UNDER INVESTIGATION - LEAVING THE TRACK AND GAINING AN ADVANTAGE,investigation,44,1,Turn 4,,gaining_advantage_off_track
15123,2025-mex,Race,2025-10-26 13:24:03-07:00,16.0,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 44 (HAM) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,sanction_announced,44,1,,,gaining_advantage_off_track
15125,2025-mex,Race,2025-10-26 13:29:31-07:00,20.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) UNDER INVESTIGATION - CAUSING A COLLISION,investigation,1|44,2,Turn 1,,causing_collision
15126,2025-mex,Race,2025-10-26 13:31:42-07:00,21.0,TURN 3 INCIDENT INVOLVING CAR 1 (VER) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,1,1,Turn 3,,gaining_advantage_off_track
15128,2025-mex,Race,2025-10-26 13:34:53-07:00,23.0,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 1 (VER) AND 44 (HAM) NO FURTHER ACTION - CAUSING A COLLISION,no_further_action,1|44,2,Turn 1,,causing_collision
15129,2025-mex,Race,2025-10-26 13:38:19-07:00,26.0,FIA STEWARDS: PENALTY SERVED - 10 SECOND TIME PENALTY FOR CAR 44 (HAM) - LEAVING THE TRACK AND GAINING AN ADVANTAGE,sanction_announced,44,1,,,gaining_advantage_off_track
15130,2025-mex,Race,2025-10-26 13:38:54-07:00,26.0,INCIDENT INVOLVING CAR 55 (SAI) NOTED - SPEEDING IN THE PIT LANE,noted,55,1,Pit Lane,,other
15131,2025-mex,Race,2025-10-26 13:38:58-07:00,26.0,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,investigation,55,1,Pit Lane,,other
15132,2025-mex,Race,2025-10-26 13:40:03-07:00,27.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 55 (SAI) - SPEEDING IN THE PIT LANE,sanction_announced,55,1,Pit Lane,,other
15136,2025-mex,Race,2025-10-26 14:10:22-07:00,49.0,FIA STEWARDS: PENALTY SERVED - 5 SECOND TIME PENALTY FOR CAR 55 (SAI) - SPEEDING IN THE PIT LANE,sanction_announced,55,1,Pit Lane,,other
15139,2025-mex,Race,2025-10-26 14:12:05-07:00,50.0,TURN 5 INCIDENT INVOLVING CARS 81 (PIA) AND 31 (OCO) NOTED - CAUSING A COLLISION,noted,31|81,2,Turn 5,,causing_collision
15141,2025-mex,Race,2025-10-26 14:14:57-07:00,53.0,INCIDENT INVOLVING CAR 55 (SAI) NOTED - SPEEDING IN THE PIT LANE,noted,55,1,Pit Lane,,other
15142,2025-mex,Race,2025-10-26 14:15:03-07:00,53.0,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,investigation,55,1,Pit Lane,,other
15144,2025-mex,Race,2025-10-26 14:19:55-07:00,56.0,FIA STEWARDS: DRIVE THROUGH PENALTY FOR CAR 55 (SAI) - SPEEDING IN THE PIT LANE,sanction_announced,55,1,Pit Lane,,other
15145,2025-mex,Race,2025-10-26 14:22:20-07:00,58.0,FIA STEWARDS: PENALTY SERVED - DRIVE THROUGH PENALTY FOR CAR 55 (SAI) - SPEEDING IN THE PIT LANE,sanction_announced,55,1,Pit Lane,,other
15207,2025-mia,Race,2025-05-04 13:10:59-07:00,5.0,TURN 1 INCIDENT INVOLVING CARS 7 (DOO) AND 30 (LAW) NOTED - CAUSING A COLLISION,noted,7|30,2,Turn 1,,causing_collision
15209,2025-mia,Race,2025-05-04 13:12:41-07:00,6.0,TURN 2 INCIDENT INVOLVING CARS 1 (VER) AND 4 (NOR) NOTED,noted,1|4,2,Turn 2,,other
15212,2025-mia,Race,2025-05-04 13:31:12-07:00,18.0,TURN 15 INCIDENT INVOLVING CAR 55 (SAI) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,55,1,Turn 15,,gaining_advantage_off_track
15215,2025-mia,Race,2025-05-04 13:34:17-07:00,20.0,TURN 11 INCIDENT INVOLVING CARS 4 (NOR) AND 1 (VER) NOTED - LEAVING THE TRACK AND GAINING AN ADVANTAGE,noted,1|4,2,Turn 11,,gaining_advantage_off_track
15222,2025-mia,Race,2025-05-04 13:52:10-07:00,31.0,INCIDENT INVOLVING CAR 22 (TSU) NOTED - SPEEDING IN THE PIT LANE,noted,22,1,Pit Lane,,other
15223,2025-mia,Race,2025-05-04 13:52:24-07:00,31.0,FIA STEWARDS: INCIDENT INVOLVING CAR 22 (TSU) UNDER INVESTIGATION - SPEEDING IN THE PIT LANE,investigation,22,1,Pit Lane,,other
15225,2025-mia,Race,2025-05-04 13:53:15-07:00,32.0,FIA STEWARDS: 5 SECOND TIME PENALTY FOR CAR 22 (TSU) - SPEEDING IN THE PIT LANE,sanction_announced,22,1,Pit Lane,,other
15233,2025-mia,Race,2025-05-04 14:08:31-07:00,42.0,INCIDENT INVOLVING CAR 10 (GAS) NOTED - YELLOW FLAG INFRINGEMENT,noted,10,1,,,other
15234,2025-mia,Race,2025-05-04 14:08:40-07:00,42.0,INCIDENT INVOLVING CAR 55 (SAI) NOTED - YELLOW FLAG INFRINGEMENT,noted,55,1,,,other
15235,2025-mia,Race,2025-05-04 14:14:23-07:00,45.0,FIA STEWARDS: INCIDENT INVOLVING CAR 10 (GAS) WILL BE INVESTIGATED AFTER THE RACE - YELLOW FLAG INFRINGEMENT,post_session_investigation,10,1,,,other
15236,2025-mia,Race,2025-05-04 14:14:27-07:00,45.0,FIA STEWARDS: INCIDENT INVOLVING CAR 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - YELLOW FLAG INFRINGEMENT,post_session_investigation,55,1,,,other
15244,2025-mia,Race,2025-05-04 14:34:36-07:00,57.0,TURN 17 INCIDENT INVOLVING CARS 44 (HAM) AND 55 (SAI) NOTED - CAUSING A COLLISION,noted,44|55,2,Turn 17,,causing_collision
15245,2025-mia,Race,2025-05-04 14:34:50-07:00,57.0,FIA STEWARDS: TURN 17 INCIDENT INVOLVING CARS 44 (HAM) AND 55 (SAI) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION,post_session_investigation,44|55,2,Turn 17,,causing_collision
15265,2025-mia,Sprint,2025-05-03 08:39:11-07:00,1.0,INCIDENT INVOLVING CAR 16 (LEC) NOTED - UNSAFE CONDITION,noted,16,1,,,other
15311,2025-mia,Sprint,2025-05-03 09:38:54-07:00,5.0,LAP 1 TURN 1 INCIDENT INVOLVING CARS 12 (ANT) AND 81 (PIA) NOTED,noted,12|81,2,Turn 1,1.0,other
15313,2025-mia,Sprint,2025-05-03 09:40:27-07:00,6.0,INCIDENT INVOLVING CAR 1 (VER) NOTED - FALSE START - OUT OF POSITION,noted,1,1,,,other
15326,2025-mia,Sprint,2025-05-03 09:54:16-07:00,14.0,PIT LANE INCIDENT INVOLVING CARS 1 (VER) AND 12 (ANT) NOTED - UNSAFE RELEASE,noted,1|12,2,Pit Lane,,unsafe_release
15332,2025-mia,Sprint,2025-05-03 09:55:47-07:00,15.0,FIA STEWARDS: PIT LANE INCIDENT INVOLVING CARS 1 (VER) AND 12 (ANT) UNDER INVESTIGATION - UNSAFE RELEASE,investigation,1|12,2,Pit Lane,,unsafe_release
15333,2025-mia,Sprint,2025-05-03 09:57:09-07:00,15.0,FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 1 (VER) - UNSAFE RELEASE,sanction_announced,1,1,,,unsafe_release
15334,2025-mia,Sprint,2025-05-03 09:58:20-07:00,16.0,TURN 12 INCIDENT INVOLVING CARS 30 (LAW) AND 14 (ALO) NOTED - CAUSING A COLLISION,noted,14|30,2,Turn 12,,causing_collision
15338,2025-mia,Sprint,2025-05-03 10:03:34-07:00,18.0,PIT LANE INCIDENT INVOLVING CARS 87 (BEA) AND 27 (HUL) NOTED - UNSAFE RELEASE,noted,27|87,2,Pit Lane,,unsafe_release
15343,2025-mia,Sprint,2025-05-03 10:07:48-07:00,18.0,INCIDENT INVOLVING CAR 23 (ALB) NOTED - STARTING PROCEDURE INFRINGEMENT,noted,23,1,,,other
15344,2025-mia,Sprint,2025-05-03 10:08:10-07:00,18.0,CORRECTION: INCIDENT INVOLVING CAR 23 (ALB) NOTED -SAFETY CAR PROCEDURE INFRINGEMENT,noted,23,1,,,other
15359,2025-ned,Race,2025-08-31 05:30:20-07:00,1.0,PIT ENTRY INCIDENT INVOLVING CAR 44 (HAM) NOTED - YELLOW FLAG INFRINGEMENT,noted,44,1,Pit Lane,,other
15366,2025-ned,Race,2025-08-31 05:34:42-07:00,1.0,"FIA STEWARDS: INCIDENT INVOLVING CARS 27 (HUL), 55 (SAI), 1 (VER) AND 4 (NOR) NOTED - FAILING TO FOLLOW RACE DIRECTORS INSTRUCTIONS - MAXIMUM DELTA TIME",noted,1|4|27|55,4,,,other
15367,2025-ned,Race,2025-08-31 05:35:28-07:00,1.0,FIA STEWARDS: PIT ENTRY INCIDENT INVOLVING CAR 44 (HAM) WILL BE INVESTIGATED AFTER THE RACE - YELLOW FLAG INFRINGEMENT,post_session_investigation,44,1,Pit Lane,,other
